id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,default_product,variant
FIXIT-79011_12558,"4.8V Cordless Screwdriver Tolsen Brand 79011","Features: 
 
  Ergonomic electric machine. 
  It allows to exchange tips and accessories. 
  Ni-Cd rechargeable internal battery. 
  Rotation speed: 150 RPM. 
  Two directions of rotation. 
 
  
Specifications: 
 
  Model : 79011 
  Voltage: 4.8V 
  Power: Ni-cd, 800mah 
  No-load speed: 150rpm 
  Torque: ≥2.5Nm 
  Chuck: 1/4″(6.35Mm) 
  Adaptor: 220-240v 50/60hz 
  Charge time: 3-5 hours. 
  Switch: forward & reverse. 
  Led battery indicator: 3 level battery power indicator keeps the user update of the most current battery condition. 
  18pcs 25mm screwdriver bits:Philips: PH0,PH1,PH2,PH2,PH3Pozidriv: pz0,pz2,pz3. 
  Slot: 3,3,4,4.5Hex: H1.5,H4Torx: T8,T10,T15,T20.",https://fixit.com.bd/wp-content/uploads/2020/01/ae698ad1c5356b144c31011b38d5be195d290592.jpg,https://fixit.com.bd/product/4-8v-cordless-screwdriver-tolsen-brand-79011/,"Hand Tools, Screwdrivers, Tools and Hardware","fixit.com.bd",1668BDT,in stock,FIXIT-79011_12558,https://fixit.com.bd/cart/?add-to-cart=12558,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1668BDT,new,published,,
FIXIT-75451_12559,"17x280x25 Hex Flat Chisel Tolsen Brand 75451","Features: 
 
  Chrome alloy steel body. 
  Sand Blasted Finish. 
  High performance working end. 
  Professional design. 
  Size: 17 x 280 x 25.",https://fixit.com.bd/wp-content/uploads/2020/01/0571839d883766e76049f3236ae34bde2191f693.jpg,https://fixit.com.bd/product/17x280x25-hex-flat-chisel-tolsen-brand-75451/,"Chisels, Hand Tools, Tools and Hardware","fixit.com.bd",290BDT,in stock,FIXIT-75451_12559,https://fixit.com.bd/cart/?add-to-cart=12559,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,290BDT,new,published,,
FIXIT-75450_12560,"17x280mm Hex Point Chisel Tolsen Brand 75450","Features: 
 
  Chrome alloy steel body. 
  Sand Blasted Finish. 
  High performance working end. 
  Professional design. 
  Size: 17 x 280 mm.",https://fixit.com.bd/wp-content/uploads/2020/01/98bd49b8ce6754b3a5b557dc81709bda4e7c64fe.jpg,https://fixit.com.bd/product/17x280mm-hex-point-chisel-tolsen-brand-75450/,"Chisels, Hand Tools, Tools and Hardware","fixit.com.bd",290BDT,in stock,FIXIT-75450_12560,https://fixit.com.bd/cart/?add-to-cart=12560,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,290BDT,new,published,,
FIXIT-75457_12561,"DIAMETER-18x400x25mm Sds-Max Flat Chisel Tolsen Brand 75457","Features: 
Model: 75457 
 
Size: 18x400x25mm. 
 
Chrome alloy steel body. 
 
Sand Blasted Finish. 
 
High performance working end. 
 
Professional design.",https://fixit.com.bd/wp-content/uploads/2020/01/18343a4a58a0be0d9a085066890a313c516ade09.jpg,https://fixit.com.bd/product/diameter-18x400x25mm-sds-max-flat-chisel-tolsen-brand-75457/,"Chisels, Hand Tools, Tools and Hardware","fixit.com.bd",363BDT,in stock,FIXIT-75457_12561,https://fixit.com.bd/cart/?add-to-cart=12561,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,363BDT,new,published,,
FIXIT-75456_12562,"DIAMETER-18x400mm Sds-Max Point Chisel Tolsen Brand 75456","Features: 
Model: 75456 
 
Size: 18x400mm. 
 
Chrome alloy body 
 
Sand blasting finishing.",https://fixit.com.bd/wp-content/uploads/2020/01/35e8b3685c48adcf26807a11060d5cba627be633.jpg,https://fixit.com.bd/product/diameter-18x400mm-sds-max-point-chisel-tolsen-brand-75456/,"Chisels, Hand Tools, Tools and Hardware","fixit.com.bd",363BDT,in stock,FIXIT-75456_12562,https://fixit.com.bd/cart/?add-to-cart=12562,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,363BDT,new,published,,
FIXIT-75440_12563,"14X250 Sds-Plus Point Chisel Tolsen Brand 75440","Features: 
 
  Model: 75440 
  Size: 14mm x 250mm. 
 
 
  Chrome alloy steel body. 
  Sand Blasted Finish. 
  High performance working end. 
  Professional design.",https://fixit.com.bd/wp-content/uploads/2020/01/70e8f4db25019e0bb826962fbea97fb3914ef7f9.jpg,https://fixit.com.bd/product/14x250-sds-plus-point-chisel-tolsen-brand-75440/,"Chisels, Hand Tools, Tools and Hardware","fixit.com.bd",218BDT,in stock,FIXIT-75440_12563,https://fixit.com.bd/cart/?add-to-cart=12563,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,218BDT,new,published,,
FIXIT-80103_12564," 16' Tool Bag Tolsen Brand 80103","Features: 
 
  Rigid frame for easy opening and access. 
  Special partition of the internal and external pockets, 
  Easy access to the tool compartment. 
  Adjustable shoulder strap included. 
  Light weight fabric box. 
 
  
 
Specification: 
 
  Brand: Tolsen 
  Model: 80103 
  Size: 16 Inch.",https://fixit.com.bd/wp-content/uploads/2020/01/6ad9b80cd3aea53c2511f712fbe05d06c1069f07.jpg,https://fixit.com.bd/product/16-tool-bag-tolsen-brand-80103/,"Portable Tool Boxes, Tools and Hardware, Tools Storage","fixit.com.bd",2610BDT,out of stock,FIXIT-80103_12564,https://fixit.com.bd/cart/?add-to-cart=12564,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,2610BDT,new,published,,
FIXIT-80101_12565," 17' Tool Bag Tolsen Brand 80101","Features: 
 
  Rigid frame for easy opening and access. 
  Special partition of the internal and external pockets, 
  Easy access to the tool compartment. 
  Adjustable shoulder strap included. 
  Light weight fabric box. 
 
  
 
Specification: 
 
  Brand: Tolsen 
  Model: 80101 
  Size: 17 Inch.",https://fixit.com.bd/wp-content/uploads/2020/01/a327fbd8367e18a119ddc4e5c20fa7d48781aa13.jpg,https://fixit.com.bd/product/17-tool-bag-tolsen-brand-80101/,"Portable Tool Boxes, Tools and Hardware, Tools Storage","fixit.com.bd",1523BDT,out of stock,FIXIT-80101_12565,https://fixit.com.bd/cart/?add-to-cart=12565,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1523BDT,new,published,,
FIXIT-80212_12566,"495x200x290mm Tool Box Tolsen Brand 80212","Model: 80212 
 
Steel thickness: 0.6~0.8mm 
 
Weight: 5.1kgs/11.2lbs 
 
Dimensions (closed): 495x200x290mm 
 
Classic design metal tool box. 
 
Made of high quality metal sheet and very resistant. 
 
Opening to the sides of both sides of the box, leaving the visa 4 side compartments and a large central compartment. 
 
Lids that close the upper compartments.",https://fixit.com.bd/wp-content/uploads/2020/01/aa1eaa3c9378fd9fb1ed35aa655ab1acbd332ca0.jpg,https://fixit.com.bd/product/495x200x290mm-tool-box-tolsen-brand-80212/,"Portable Tool Boxes, Tools and Hardware, Tools Storage","fixit.com.bd",2900BDT,in stock,FIXIT-80212_12566,https://fixit.com.bd/cart/?add-to-cart=12566,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,2900BDT,new,published,,
FIXIT-80211_12567,"404X200X195 Tool Box Tolsen Brand 80211","Model: 80211 
 
Steel thickness:0.6~0.8mm 
 
Weight: 3.3kgs/7.3lbs3 layers 
 
Dimensions (closed): 400 x 200 x 195 mm. 
 
Classic design metal tool box. 
 
Made of high quality metal sheet and very resistant. 
 
Opening to the sides of both sides of the box, leaving the visa 4 side compartments and a large central compartment. 
 
Lids that close the upper compartments.",https://fixit.com.bd/wp-content/uploads/2020/01/3af5b3d788d0794c5731628409767fdaeee1e6a8.jpg,https://fixit.com.bd/product/404x200x195-tool-box-tolsen-brand-80211/,"Portable Tool Boxes, Tools and Hardware, Tools Storage","fixit.com.bd",2320BDT,in stock,FIXIT-80211_12567,https://fixit.com.bd/cart/?add-to-cart=12567,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,2320BDT,new,published,,
FIXIT-80201_12569,"420x230x190mm Heavy Duty Plastic Tool Box Tolsen Brand 80201","Features: 
 
Model: 80201 
 
Size: 420x230x190mm. 
 
Net weight: 1.5kgs, 
 
Very practical and comfortable toolbox suitable for home and business use. 
 
Ergonomic design for easy storage and transfer of your tools and other accessories. 
 
It has a detachable interior.disc, 3 built-in cigarette lighters on the lid and 2 plastic shutters.",https://fixit.com.bd/wp-content/uploads/2020/01/0073d32b847c0b82cf13c1beafee798785f8cbcb.jpg,https://fixit.com.bd/product/420x230x190mm-heavy-duty-plastic-tool-box-tolsen-brand-80201/,"Portable Tool Boxes, Tools and Hardware, Tools Storage","fixit.com.bd",1088BDT,out of stock,FIXIT-80201_12569,https://fixit.com.bd/cart/?add-to-cart=12569,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1088BDT,new,published,,
FIXIT-75082_12599,"1- 1.5- 2- 2.5- 3- 3.5- 4- 4.5- 5- 5.5- 6- 6.5- 7- 7.5- 8- 8.5- 9- 9.5- 10- 10.5- 11- 11.5- 12- 12.5- 13mm 25Pcs Hss Twist Drill Bits Set Tolsen Brand 75082","HSSDIN338 Roll forged 118° general angle 
 
Packing: iron box with color label 
 
Size: 1, 1.5, 2, 2.5, 3, 3.5, 4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9,9.5, 10, 10.5, 11, 11.5, 12, 12.5, 13mm 
 
  
 
Features: 
 
  The drills are presented in metal case, sorted and classified by size 
  It is a kit of 25 pieces roll forged high speed twist drill bits for drilling metal. 
  They are supplied in a convenient carrying case. 
  Drill bits of different metric sizes, compatible with the chuck of any drilling machine. 
  They come in convenient yellow metal case, with all properly categorized and drills. 
  Drilling steel, metal, NF, cast alloy steel and unalloyed 
  Tensile strength up to 900 N/mm² 
  Includes metal storage box.",https://fixit.com.bd/wp-content/uploads/2020/01/ecd99936a5384c9bbc804d4cc85019aca3958a39.jpg,https://fixit.com.bd/product/1-1-5-2-2-5-3-3-5-4-4-5-5-5-5-6-6-5-7-7-5-8-8-5-9-9-5-10-10-5-11-11-5-12-12-5-13mm-25pcs-hss-twist-drill-bits-set-tolsen-brand-75082/,"Drill Bits, Power Tool Accessories, Tools and Hardware","fixit.com.bd",1378BDT,in stock,FIXIT-75082_12599,https://fixit.com.bd/cart/?add-to-cart=12599,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1378BDT,new,published,,
13-359_12611,"13Pcs Hss Twist Drill Bits Set  1.5- 2- 2.5- 3- 3.2- 3.5- 4- 4.5- 4.8- 5- 5.5 -6- 6.5mm  Tolsen Brand 75080","HSSDIN338 Roll forged 118° general angle 
 
Packing: iron box with color label. 
 
Size: 1, 1.5, 2, 2.5, 3, 3.5, 4, 4.5, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9,9.5, 10, 10.5, 11, 11.5, 12, 12.5, 13mm. 
 
  
 
Features: 
 
  The drills are presented in metal case, sorted and classified by size. 
  It is a kit of 25 pieces roll forged high speed twist drill bits for drilling metal. 
  They are supplied in a convenient carrying case. 
  Drill bits of different metric sizes, compatible with the chuck of any drilling machine. 
  They come in convenient yellow metal case, with all properly categorized and drills. 
  Drilling steel, metal, NF, cast alloy steel and unalloyed. 
  Tensile strength up to 900 N/mm². 
  Includes metal storage box.",https://fixit.com.bd/wp-content/uploads/2020/01/6e4573565a30839625d50c0135461eb811a45980.jpg,https://fixit.com.bd/product/1-5-2-2-5-3-3-2-3-5-4-4-5-4-8-5-5-5-6-6-5mm-13pcs-hss-twist-drill-bits-set-tolsen-brand-75080/,"Drill Bits, Power Tool Accessories, Tools and Hardware","fixit.com.bd",334BDT,in stock,13-359_12611,https://fixit.com.bd/cart/?add-to-cart=12611,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,334BDT,new,published,,
FIXIT-35044_12520,"SIZE-0.05-1.00mm Feeler Gauges Tolsen Brand 35044","Features: 
 
  Model: 35044 
  Size: 0.05-1.00mm 
  Chrome plated case. 
  Polishing finished. 
  Set of gauges to adjust looseness. 
  13 metal sheets of different thicknesses. 
  Can combine different sheets to achieve the desired thickness. 
  The sizes of the sheets are (in mm): 1.00, 0.90, 0.80, 0.60, 0.70, 0.40, 0.30, 0.50, 0.25, 0.20, 0.15, 0.10and 0.05. 
  Robust tools from Tolsen, manufacturer of professional quality tools.",https://fixit.com.bd/wp-content/uploads/2020/01/49fe09aa1a3d18e29fe91f2b985082bd1221ad06.jpg,https://fixit.com.bd/product/size-0-05-1-00mm-feeler-gauges-tolsen-brand-35044/,"Hand Tools, Measure and Layout Tools, Tools and Hardware","fixit.com.bd",189BDT,out of stock,FIXIT-35044_12520,https://fixit.com.bd/cart/?add-to-cart=12520,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,189BDT,new,published,,
FIXIT-32001_12536,"200mm- 8' Steel Files Tolsen Brand 32001","Features: 
 
  Two-component plastic handle. 
  Flat file made of carbon steel. 
  For metal work. 
  Comfortable rubberized handle for better grip. 
 
  
Specifications: 
 
  Brand: Tolsen 
  Model: 32001 
  Handle length: 4¼ or 11cm 
  Handle thickness: 1 inch or 3cm 
  Metal file length: 8 inch or 20cm 
  Length with handle: 12inch or 30cm.",https://fixit.com.bd/wp-content/uploads/2020/01/67bea5692076213196aeb9466eb65ad81f947922.jpg,https://fixit.com.bd/product/200mm-8-steel-files-tolsen-brand-32001/,"Files, Hand Tools, Tools and Hardware","fixit.com.bd",232BDT,in stock,FIXIT-32001_12536,https://fixit.com.bd/cart/?add-to-cart=12536,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,232BDT,new,published,,
FIXIT-32009_12538,"200mm- 8' Steel Files Tolsen Brand 32009","Features: 
 
  Half Round 
  Carbon steel 
  Two-component plastic handle 
  Comfortable rubberized handle for better grip. 
 
  
Specifications: 
 
  Brand: Tolsen 
  Model: 32005 
  For metal work. 
  Handle length: 4¼ or 11cm 
  Handle thickness: 1inch or 3cm 
  Metal file length: 8inch or 20cm 
  Length with handle: 12inch or 30cm",https://fixit.com.bd/wp-content/uploads/2020/01/7d0096b7b91e2ab94fd85e7f92646f7b2dd16c03.jpg,https://fixit.com.bd/product/200mm-8-steel-files-tolsen-brand-32009/,"Files, Hand Tools, Tools and Hardware","fixit.com.bd",276BDT,in stock,FIXIT-32009_12538,https://fixit.com.bd/cart/?add-to-cart=12538,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,276BDT,new,published,,
FIXIT-33011_12539,"1/4'- 3/8'- 1/2'- 3/4'- 1'- 1-1/4' 9Pcs Pipe Threading Set Tolsen Brand 33011","Features: 
 
  Quality threading system. 
  BSPT threading system. 
  Features black finish. 
  Comes with 2 extension bars. 
  Suitable for Galvanized Iron Pipes. 
 
  
 
Specification: 
 
  Model: 33011 
  Size: 1/4', 3/8', 1/2', 3/4', 1', 1-1/4' 
   
Pipe Threading Set: 1/4 Inch, 3/8 Inch, 1/2 Inch, 3/4 Inch, 1 Inch, 1-1/4 Inch.",https://fixit.com.bd/wp-content/uploads/2020/01/b01b3520d3bf83d057f255ec3c003ad6ce493d9f.jpg,https://fixit.com.bd/product/1-4-3-8-1-2-3-4-1-1-1-4-9pcs-pipe-threading-set-tolsen-brand-33011/,"Pipe/Tube Cutting, Plumbing, Plumbing Tools","fixit.com.bd",5365BDT,in stock,FIXIT-33011_12539,https://fixit.com.bd/cart/?add-to-cart=12539,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,5365BDT,new,published,,
FIXIT-33006_12540,"6-64mm Pipe Cutter Tolsen Brand 33006","Features: 
 
  Pipe and tube cutter for 6-64mm in diameter. 
  Aluminum alloy body, light weight. 
  Quick lock/release mechanism. 
  Disc-shaped cutting blade for safety. 
  Cutter wheel made of hardened steel for long life. 
  Four rolls for precise cutting. 
  Ideal for cutting copper and plastic pipes. 
  Includes small 18mm and 28mm large cutting blades. 
 
  
Specifications: 
 
  Brand: Tolsen 
  Model: 33006. 
  Aluminum Alloy Body. 
  Color: Yellow body, black internal parts and knob. 
  Two cutting blades:  28mm and 18mm inside tool compartment. 
  Weight:  560g or 1.3lbs.",https://fixit.com.bd/wp-content/uploads/2020/01/96de2d4d38df192688e9ad6e40e6993442189c7e.jpg,https://fixit.com.bd/product/6-64mm-pipe-cutter-tolsen-brand-33006/,"Pipe/Tube Cutting, Plumbing, Plumbing Tools","fixit.com.bd",1160BDT,in stock,FIXIT-33006_12540,https://fixit.com.bd/cart/?add-to-cart=12540,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1160BDT,new,published,,
01-1380_12541,"3-32 mm Pipe Cutter Tolsen Brand 33005","Features: 
 
Model: 33005 
 
Size: 3-32 mm 
 
Zinc alloy body.",https://fixit.com.bd/wp-content/uploads/2020/01/fd9843c2e85c78e684ead9721122ca89b0a9e2b2.jpg,https://fixit.com.bd/product/3-32-mm-pipe-cutter-tolsen-brand-33005/,"Pipe/Tube Cutting, Plumbing, Plumbing Tools","fixit.com.bd",580BDT,in stock,01-1380_12541,https://fixit.com.bd/cart/?add-to-cart=12541,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,580BDT,new,published,,
FIXIT-33004_12542,"3-28 mm Pipe Cutter Tolsen Brand 33004","Features: 
 
Model: 33004 
 
Size: 3-28 mm 
 
Zinc alloy body.",https://fixit.com.bd/wp-content/uploads/2020/01/5d9efc823937b73eb61e506881a2d1ece2dd4fc0.jpg,https://fixit.com.bd/product/3-28-mm-pipe-cutter-tolsen-brand-33004/,"Pipe/Tube Cutting, Plumbing, Plumbing Tools","fixit.com.bd",319BDT,in stock,FIXIT-33004_12542,https://fixit.com.bd/cart/?add-to-cart=12542,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,319BDT,new,published,,
FIXIT-33003_12543,"3-22 mm Pipe Cutter Tolsen Brand 33003","Features: 
 
  Solid body, high strength design, resistant to rust. 
  Small size is ideal for hard to rich and tight work spaces. 
  The sharp blade with rotating shaft with fast twist, fixed cutting tube, for quick and easy cutting. 
  Strong, sharp blade is made of hardened carbon steel. 
  Use for cutting copper, aluminum, brass or plastic tubing . 
  Suitable for tube or pipe diameter 1/8-7/8in or 3-22mm. 
 
  
Specifications: 
 
  Brand: Tolsen 
  Model: 33003 
  Cutting diameter: 1/8-7/8in or 3-22mm 
  Body is made of cast aluminum. 
  Blade is made of carbon steel. 
  Dimensions: 2-1/8x1-1/2x7/8 or 55x38x21mm. 
  Weight: 3.5oz or 100g.",https://fixit.com.bd/wp-content/uploads/2020/01/b6e75f52ad641dbec11f432ebef4923704ae0271.jpg,https://fixit.com.bd/product/3-22-mm-pipe-cutter-tolsen-brand-33003/,"Pipe/Tube Cutting, Plumbing, Plumbing Tools","fixit.com.bd",261BDT,in stock,FIXIT-33003_12543,https://fixit.com.bd/cart/?add-to-cart=12543,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,261BDT,new,published,,
FIXIT-38022_12545,"250mm- 10' Cable Cutter Tolsen Brand 38022","Features: 
 
  Brand: Tolsen 
  Model: 38022 
  Size: 250mm, 10 Inch. 
  Heavy duty, 
  Drop forged carbon steel. 
  Dipped handle.",https://fixit.com.bd/wp-content/uploads/2020/01/f9edda08b44233e66666d84b0bb411ea126fdfc6.jpg,https://fixit.com.bd/product/250mm-10-cable-cutter-tolsen-brand-38022/,"Cable Cutter, Electrical, Electrical Tools and Accessories","fixit.com.bd",508BDT,in stock,FIXIT-38022_12545,https://fixit.com.bd/cart/?add-to-cart=12545,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,508BDT,new,published,,
FIXIT-38016_12546,"13Pcs Vde Insulated Screwdriver Set Tolsen Brand 38016","Features: 
 
  Every screwdriver was tested to meet IEC60900 standards. 
  Each screwdriver is rated for up to 1000V AC protection. 
  Made from Chromium-vanadium steel. 
  Provides superior torque for optimal force. 
  Anti-roll handle has a pleasant soft grip. 
  Quick release button on handle against unwanted extraction. 
 
  
 
Specifications: 
 
  Brand: Tolsen 
  Model: 38016 
  Made of chromium vanadium steel. 
  Product rated for up to AC1000V.",https://fixit.com.bd/wp-content/uploads/2020/01/20b413faac3e2371b2eb717793662cfa1bdd723c.jpg,https://fixit.com.bd/product/13pcs-vde-insulated-screwdriver-set-tolsen-brand-38016/,"Hand Tools, Screwdrivers, Tools and Hardware","fixit.com.bd",1740BDT,in stock,FIXIT-38016_12546,https://fixit.com.bd/cart/?add-to-cart=12546,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1740BDT,new,published,,
FIXIT-38013_12547,"3X75- 4X100- 5.5X100; PH1x80- PH2X100;3X140mm 6Pcs Vde Screwdriver Set Tolsen Brand 38013","Features: 
 
  Brand: Tolsen 
  Model: 38013, 
  Sizes: 3x75mm, 4x100mm, 5.5x125mm, PH1x80mm, PH2x100mm and 3.0x140mm voltage tester. 
 
 
  2 pcs insulated phillips screwdrivers: PH1x80mm, PH2x100mm. 
  1pc 3.0x140mm voltage tester : 125-250V 
  Made of chromium vanadium steel. 
  Comfortable rubberized grip. 
  Magnetic screwdriver tips.",https://fixit.com.bd/wp-content/uploads/2020/01/4cb3357e50fd5dbfc04dd950090d867121c45c79.jpg,https://fixit.com.bd/product/3x75-4x100-5-5x100-ph1x80-ph2x1003x140mm-6pcs-vde-screwdriver-set-tolsen-brand-38013/,"Hand Tools, Screwdrivers, Tools and Hardware","fixit.com.bd",798BDT,in stock,FIXIT-38013_12547,https://fixit.com.bd/cart/?add-to-cart=12547,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,798BDT,new,published,,
